session_id,t,x,y,event_type,buttons,button,click_id,target_id,label,phase,extra
2026-02-27_163301,4571.976804,671,416,move,0,,13,6,P1_TARGET,1,{}
2026-02-27_163301,4571.99164,655,416,move,0,,13,6,P1_TARGET,1,{}
2026-02-27_163301,4572.008817,642,421,move,0,,13,6,P1_TARGET,1,{}
2026-02-27_163301,4572.025744,615,437,move,0,,13,6,P1_TARGET,1,{}
2026-02-27_163301,4572.043166,600,446,move,0,,13,6,P1_TARGET,1,{}
2026-02-27_163301,4572.058904,570,466,move,0,,13,6,P1_TARGET,1,{}
2026-02-27_163301,4572.077173,540,485,move,0,,13,6,P1_TARGET,1,{}
2026-02-27_163301,4572.091848,532,490,move,0,,13,6,P1_TARGET,1,{}
2026-02-27_163301,4572.107579,524,495,move,0,,13,6,P1_TARGET,1,{}
2026-02-27_163301,4572.123535,522,498,move,0,,13,6,P1_TARGET,1,{}
2026-02-27_163301,4572.139296,521,499,move,0,,13,6,P1_TARGET,1,{}
2026-02-27_163301,4572.155181,520,500,move,0,,13,6,P1_TARGET,1,{}
2026-02-27_163301,4572.170425,520,500,move,0,,13,6,P1_TARGET,1,{}
2026-02-27_163301,4572.185638,519,501,move,0,,13,6,P1_TARGET,1,{}
2026-02-27_163301,4572.201715,518,502,move,0,,13,6,P1_TARGET,1,{}
2026-02-27_163301,4572.216905,517,503,move,0,,13,6,P1_TARGET,1,{}
2026-02-27_163301,4572.224967,515,507,move,0,,13,6,P1_TARGET,1,{}
2026-02-27_163301,4572.233028,515,507,move,0,,13,6,P1_TARGET,1,{}
2026-02-27_163301,4572.247526,515,507,move,0,,13,6,P1_TARGET,1,{}
2026-02-27_163301,4572.258178,515,507,move,0,,13,6,P1_TARGET,1,{}
2026-02-27_163301,4572.275673,515,508,move,0,,13,6,P1_TARGET,1,{}
2026-02-27_163301,4572.291579,514,508,move,0,,13,6,P1_TARGET,1,{}
2026-02-27_163301,4572.308712,513,509,move,0,,13,6,P1_TARGET,1,{}
2026-02-27_163301,4572.324596,512,511,move,0,,13,6,P1_TARGET,1,{}
2026-02-27_163301,4572.337294,511,512,move,0,,13,6,P1_TARGET,1,{}
2026-02-27_163301,4572.33858,510,514,down,1,left,14,6,P1_TARGET,1,{}
2026-02-27_163301,4572.356625,510,514,move,1,,14,6,P1_TARGET,1,{}
2026-02-27_163301,4572.372143,510,514,move,1,,14,6,P1_TARGET,1,{}
2026-02-27_163301,4572.38814,510,514,move,1,,14,6,P1_TARGET,1,{}
2026-02-27_163301,4572.403774,510,514,move,1,,14,6,P1_TARGET,1,{}
2026-02-27_163301,4572.420132,510,514,target_end,1,,14,6,P1_TARGET,1,"{""outcome"": ""HIT""}"
2026-02-27_163301,4572.420298,510,514,up,1,left,14,6,P1_TARGET,1,"{""hold_ms"": 81.394}"
2026-02-27_163301,4572.420339,510,514,move,0,,14,,,,{}
2026-02-27_163301,4572.434831,510,514,move,0,,14,,,,{}
2026-02-27_163301,4572.449799,510,514,move,0,,14,,,,{}
2026-02-27_163301,4572.458745,510,514,move,0,,14,,,,{}
2026-02-27_163301,4572.474517,512,514,move,0,,14,,,,{}
2026-02-27_163301,4572.491842,518,514,move,0,,14,,,,{}
2026-02-27_163301,4572.50816,535,514,move,0,,14,,,,{}
2026-02-27_163301,4572.524526,568,508,move,0,,14,,,,{}
2026-02-27_163301,4572.542162,590,504,move,0,,14,,,,{}
2026-02-27_163301,4572.557898,601,499,move,0,,14,,,,{}
2026-02-27_163301,4572.574008,614,495,move,0,,14,,,,{}
2026-02-27_163301,4572.589618,622,491,move,0,,14,,,,{}
2026-02-27_163301,4572.604923,635,479,move,0,,14,,,,{}
2026-02-27_163301,4572.620103,642,472,move,0,,14,,,,{}
2026-02-27_163301,4572.636166,647,468,move,0,,14,,,,{}
2026-02-27_163301,4572.652202,655,458,move,0,,14,,,,{}
2026-02-27_163301,4572.667987,657,456,move,0,,14,,,,{}
2026-02-27_163301,4572.683733,661,453,move,0,,14,,,,{}
2026-02-27_163301,4572.691901,662,451,move,0,,14,,,,{}
2026-02-27_163301,4572.708948,662,451,move,0,,14,,,,{}
2026-02-27_163301,4572.724493,664,449,move,0,,14,,,,{}
2026-02-27_163301,4572.740677,665,448,move,0,,14,,,,{}
2026-02-27_163301,4572.757467,668,447,move,0,,14,,,,{}
2026-02-27_163301,4572.774109,670,446,move,0,,14,,,,{}
2026-02-27_163301,4572.791508,675,445,move,0,,14,,,,{}
2026-02-27_163301,4572.807495,677,444,move,0,,14,,,,{}
2026-02-27_163301,4572.824401,680,442,move,0,,14,,,,{}
2026-02-27_163301,4572.839259,686,439,move,0,,14,,,,{}
2026-02-27_163301,4572.854555,690,437,move,0,,14,,,,{}
2026-02-27_163301,4572.870441,696,434,move,0,,14,,,,{}
2026-02-27_163301,4572.886045,699,433,move,0,,14,,,,{}
2026-02-27_163301,4572.901693,701,433,move,0,,14,,,,{}
2026-02-27_163301,4572.903207,701,433,target_spawn,1,,15,7,P1_TARGET,1,"{""label"": ""P1_TARGET"", ""size"": 46}"
2026-02-27_163301,4572.903229,701,433,down,1,left,15,0,BASE,0,{}
2026-02-27_163301,4572.917024,701,433,move,1,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4572.932216,701,433,move,1,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4572.947664,701,433,move,1,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4572.962806,701,433,move,1,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4572.978532,701,433,up,1,left,15,,,,"{""hold_ms"": 75.386}"
2026-02-27_163301,4572.978586,701,433,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4572.991485,701,433,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.008044,702,433,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.025642,705,433,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.040241,709,433,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.055864,717,432,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.071145,726,429,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.08669,745,422,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.101791,760,416,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.109859,778,405,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.118071,778,405,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.126131,815,373,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.134189,815,373,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.149167,832,349,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.157681,832,349,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.175139,856,316,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.190464,903,260,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.208109,1012,184,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.225493,1067,164,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.240576,1086,159,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.25793,1092,159,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.273253,1092,163,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.28919,1092,175,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.304986,1092,196,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.320733,1092,221,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.336335,1092,230,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.351644,1092,239,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.366964,1092,240,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.382224,1092,240,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.391153,1092,240,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.400444,1092,241,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.408826,1092,241,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.426059,1092,248,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.441311,1092,252,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.457772,1092,256,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.476587,1092,260,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.49173,1091,267,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.507316,1091,271,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.522586,1091,275,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.538683,1091,281,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.554116,1091,283,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.569735,1091,286,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.584897,1091,288,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.600522,1092,290,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.608587,1092,292,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.616642,1092,292,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.6247,1093,293,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.632774,1093,293,move,0,,15,7,P1_TARGET,1,{}
2026-02-27_163301,4573.636572,1093,293,down,1,left,16,7,P1_TARGET,1,{}
2026-02-27_163301,4573.648434,1093,293,move,1,,16,7,P1_TARGET,1,{}
2026-02-27_163301,4573.664438,1093,293,move,1,,16,7,P1_TARGET,1,{}
2026-02-27_163301,4573.679849,1093,293,move,1,,16,7,P1_TARGET,1,{}
2026-02-27_163301,4573.695753,1093,293,move,1,,16,7,P1_TARGET,1,{}
2026-02-27_163301,4573.702659,1093,293,target_end,1,,16,7,P1_TARGET,1,"{""outcome"": ""HIT""}"
2026-02-27_163301,4573.702817,1093,293,up,1,left,16,7,P1_TARGET,1,"{""hold_ms"": 65.937}"
2026-02-27_163301,4573.703804,1093,293,move,0,,16,,,,{}
2026-02-27_163301,4573.711871,1093,293,move,0,,16,,,,{}
2026-02-27_163301,4573.724312,1093,293,move,0,,16,,,,{}
2026-02-27_163301,4573.741291,1093,292,move,0,,16,,,,{}
2026-02-27_163301,4573.757481,1097,286,move,0,,16,,,,{}
2026-02-27_163301,4573.773111,1103,281,move,0,,16,,,,{}
2026-02-27_163301,4573.788466,1121,263,move,0,,16,,,,{}
2026-02-27_163301,4573.803783,1145,233,move,0,,16,,,,{}
2026-02-27_163301,4573.819806,1196,162,move,0,,16,,,,{}
2026-02-27_163301,4573.83504,1226,123,move,0,,16,,,,{}
2026-02-27_163301,4573.850726,1248,87,move,0,,16,,,,{}
2026-02-27_163301,4573.865934,1265,58,move,0,,16,,,,{}
2026-02-27_163301,4573.874026,1274,35,move,0,,16,,,,{}
2026-02-27_163301,4573.88208,1274,35,move,0,,16,,,,{}
2026-02-27_163301,4573.890461,1274,35,move,0,,16,,,,{}
2026-02-27_163301,4573.898642,1282,20,move,0,,16,,,,{}
2026-02-27_163301,4573.907888,1282,20,move,0,,16,,,,{}
2026-02-27_163301,4573.92399,1289,6,move,0,,16,,,,{}
2026-02-27_163301,4573.94138,1289,6,move,0,,16,,,,{}
2026-02-27_163301,4573.956987,1296,0,move,0,,16,,,,{}
2026-02-27_163301,4573.974087,1296,0,move,0,,16,,,,{}
2026-02-27_163301,4573.989083,1296,0,move,0,,16,,,,{}
2026-02-27_163301,4574.005208,1296,0,move,0,,16,,,,{}
2026-02-27_163301,4574.020902,1296,0,move,0,,16,,,,{}
2026-02-27_163301,4574.036343,1296,0,move,0,,16,,,,{}
2026-02-27_163301,4574.051556,1296,0,move,0,,16,,,,{}
2026-02-27_163301,4574.067357,1296,0,move,0,,16,,,,{}
2026-02-27_163301,4574.083215,1296,0,move,0,,16,,,,{}
2026-02-27_163301,4574.091272,1296,0,move,0,,16,,,,{}
2026-02-27_163301,4574.099336,1296,0,move,0,,16,,,,{}
2026-02-27_163301,4574.108008,1296,0,move,0,,16,,,,{}
2026-02-27_163301,4574.123747,1296,0,move,0,,16,,,,{}
2026-02-27_163301,4574.141254,1295,0,move,0,,16,,,,{}
2026-02-27_163301,4574.157803,1295,0,move,0,,16,,,,{}
2026-02-27_163301,4574.174117,1295,0,move,0,,16,,,,{}
2026-02-27_163301,4574.190318,1294,0,move,0,,16,,,,{}
2026-02-27_163301,4574.205457,1294,0,move,0,,16,,,,{}
2026-02-27_163301,4574.220821,1294,0,move,0,,16,,,,{}
2026-02-27_163301,4574.236492,1294,0,move,0,,16,,,,{}
2026-02-27_163301,4574.252343,1293,0,move,0,,16,,,,{}
2026-02-27_163301,4574.268324,1293,0,move,0,,16,,,,{}
2026-02-27_163301,4574.278278,1293,0,down,1,left,17,,,,{}
2026-02-27_163301,4574.278299,1293,0,misclick,1,,17,,,,{}
2026-02-27_163301,4574.278334,1293,0,move,1,,17,,,,{}
2026-02-27_163301,4574.299132,1293,0,move,1,,17,,,,{}
2026-02-27_163301,4574.314996,1293,0,move,1,,17,,,,{}
2026-02-27_163301,4574.330996,1293,0,move,1,,17,,,,{}
2026-02-27_163301,4574.346611,1293,0,move,1,,17,,,,{}
2026-02-27_163301,4574.36234,1293,0,move,1,,17,,,,{}
2026-02-27_163301,4574.369696,1293,0,session_end,1,,17,,,,"{""phase"": 1, ""phase_progress"": 7}"
