ts,x,y,buttons,active_trial_id,dt_ms,vx,vy,speed_px_s,ax,ay,accel_px_s2,jerk_px_s3,heading_rad,dheading_rad,curv,dist_to_target,inside_target,target_trial_id,label,target_cx,target_cy,target_size
4572.308664,513,509,0,6,17.11630000045261,-58.42384159973573,58.42384159973573,82.62378915628369,261.1795099409642,3413.3452672710114,3423.323042018444,477917.7026457104,2.356194490192345,-0.7853981633974483,0.5553603672697958,23.853720883753127,1,6,P1_TARGET,493.0,522.0,46
4572.3245731,512,511,0,6,15.909099999589671,-62.85710694041725,125.7142138808345,140.5527639877468,-278.6622336144638,4229.678126533514,4238.847684751017,61517.439882215,2.0344439357957027,-0.32175055439664213,0.14389122228582713,21.95449840010015,1,6,P1_TARGET,493.0,522.0,46
4572.3372733,511,512,0,6,12.700199999926554,-78.7389174978176,78.7389174978176,111.35364501198985,-1250.5165711951142,-3698.783986337898,3904.4583071692873,628951.0381057148,2.356194490192345,0.32175055439664213,0.22751199886439677,20.591260281974,1,6,P1_TARGET,493.0,522.0,46
4572.356597,510,514,1,6,19.323700000313693,-51.749923668022504,103.49984733604501,115.71634715212357,1396.6783705686264,1281.3762290775294,1895.4248893741958,291869.7384589263,2.0344439357957027,-0.32175055439664213,0.14389122228582713,18.788294228055936,1,6,P1_TARGET,493.0,522.0,46
4572.3721069,510,514,1,6,15.509900000324706,0.0,0.0,0.0,3336.5736508255436,-6673.147301651087,7460.8054951805625,527898.4115922088,2.0344439357957027,0.0,0.0,18.788294228055936,1,6,P1_TARGET,493.0,522.0,46
4572.3880785,510,514,1,6,15.971599999829778,0.0,0.0,0.0,0.0,0.0,0.0,467129.49831326096,2.0344439357957027,0.0,0.0,18.788294228055936,1,6,P1_TARGET,493.0,522.0,46
4572.4037503,510,514,1,6,15.671799999836367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0344439357957027,0.0,0.0,18.788294228055936,1,6,P1_TARGET,493.0,522.0,46
4572.4203299,510,514,0,,16.579600000113714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0344439357957027,0.0,0.0,0.0,0,,,0.0,0.0,
4572.4348125,510,514,0,,14.482599999610102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0344439357957027,0.0,0.0,0.0,0,,,0.0,0.0,
4572.449767,510,514,0,,14.954500000385451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0344439357957027,0.0,0.0,0.0,0,,,0.0,0.0,
4572.4587314,510,514,0,,8.964399999968009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0344439357957027,0.0,0.0,0.0,0,,,0.0,0.0,
4572.4744997,512,514,0,,15.768299999763258,126.83675475669715,0.0,126.83675475669715,8043.781178605268,0.0,8043.781178605268,510123.55033364636,0.0,-2.0344439357957027,1.0172219678978514,0.0,0,,,0.0,0.0,
4572.4918221,518,514,0,,17.32240000001184,346.37232715997203,0.0,346.37232715997203,12673.507851286477,0.0,12673.507851286477,267268.20028853073,0.0,0.0,0.0,0.0,0,,,0.0,0.0,
4572.5081427,535,514,0,,16.320599999744445,1041.6283715222598,0.0,1041.6283715222598,42599.90713412341,0.0,42599.90713412341,1833658.0323827267,0.0,0.0,0.0,0.0,0,,,0.0,0.0,
4572.5245023,568,508,0,,16.359600000214414,2017.1642338179108,-366.7571334214383,2050.23470390824,59630.78940089399,-22418.465819251785,63705.71916447323,1720936.7834117494,-0.17985349979247825,-0.17985349979247825,0.005362195353696343,0.0,0,,,0.0,0.0,
4572.5421364,590,504,0,,17.634100000577746,1247.582808268027,-226.833237866914,1268.0363485669977,-43641.66163992888,7934.8475708961605,44357.146399057245,6104122.780413168,-0.17985349979247828,-2.7755575615628914e-17,1.2412670766236365e-18,0.0,0,,,0.0,0.0,
4572.5578742,601,499,0,,15.737799999442359,698.9541105103486,-317.7064138683403,767.772240975404,-34860.57122196991,-5774.198172847934,35335.54570770568,1034465.9082437272,-0.4266274931268761,-0.2467739933343978,0.02042316100374691,0.0,0,,,0.0,0.0,
4572.5739778,614,495,0,,16.103599999951257,807.2729079236536,-248.39166397650882,844.6229730480521,6726.371582356296,4304.301515936888,7985.680071479632,2657217.6194472127,-0.2984989315861793,0.1281285615406968,0.009420199195256659,0.0,0,,,0.0,0.0,
4572.5895993,622,491,0,,15.621500000634114,512.1147136750799,-256.05735683753994,572.5616560276599,-18894.356767057747,-490.7142630810069,18900.727978806848,1668570.1881542772,-0.4636476090008061,-0.1651486774146268,0.018464183454664485,0.0,0,,,0.0,0.0,
4572.6049014,635,479,0,,15.30209999964427,849.556596826724,-784.2060893785144,1156.1685006218372,22051.99829823937,-34514.78767968138,40958.04191509938,3479103.8753369655,-0.7454194762741583,-0.2817718672733522,0.015926687590121426,0.0,0,,,0.0,0.0,
4572.6200749,642,472,0,,15.173499999946216,461.33060928756134,-461.33060928756134,652.4200043923125,-25585.790196101014,21278.905993481898,33277.98822402488,4835016.779801048,-0.7853981633974483,-0.03997868712329,0.00403845725254481,0.0,0,,,0.0,0.0,
4572.6361373,647,468,0,,16.062400000009802,311.2859846596367,-249.02878772770936,398.64056662945393,-9341.35774403782,13217.316313858602,16185.129441641426,1129021.5451064582,-0.6747409422235526,0.11065722117389565,0.017281754510866797,0.0,0,,,0.0,0.0,
4572.6521747,655,458,0,,16.03739999973186,498.8339755904172,-623.5424694880215,798.5239798894967,11694.413741249593,-23352.518598187606,26117.033476837016,2630622.5221285694,-0.896055384571344,-0.2213144423477914,0.017281754510866807,0.0,0,,,0.0,0.0,
4572.6679638,657,456,0,,15.789099999892642,126.66966451625483,-126.66966451625483,179.13795750013756,-23570.96421434362,31469.3557565121,39318.070981722754,4128481.3152827863,-0.7853981633974483,0.11065722117389576,0.03912323573966065,0.0,0,,,0.0,0.0,
4572.6837069,661,453,0,,15.743100000690902,254.07956500463416,-190.5596737534756,317.5994562557927,8093.063023342786,-4058.2864387837785,9053.582601324992,3022922.2229732457,-0.6435011087932844,0.1418970546041639,0.028379410920832782,0.0,0,,,0.0,0.0,
4572.6918829,662,451,0,,8.175999999366468,122.30919766114076,-244.61839532228151,273.491680243769,-16116.727905296462,-6611.878861667655,17420.271537916084,2977506.349673223,-1.1071487177940904,-0.46364760900080604,0.20734951426620912,0.0,0,,,0.0,0.0,
4572.7089329,662,451,0,,17.05000000038126,0.0,0.0,0.0,-7173.559979965147,14347.119959930294,16040.567755874099,1336497.0445357165,-1.1071487177940904,0.0,0.0,0.0,0,,,0.0,0.0,
