session_id,t,x,y,event_type,buttons,button,click_id,target_id,label,phase,extra
2026-02-27_164756,5455.448856,1012,609,move,1,,3,1,P1_TARGET,1,{}
2026-02-27_164756,5455.464371,1012,609,move,1,,3,1,P1_TARGET,1,{}
2026-02-27_164756,5455.480365,1012,609,move,1,,3,1,P1_TARGET,1,{}
2026-02-27_164756,5455.496084,1012,609,move,1,,3,1,P1_TARGET,1,{}
2026-02-27_164756,5455.504764,1011,609,target_end,1,,3,1,P1_TARGET,1,"{""outcome"": ""HIT""}"
2026-02-27_164756,5455.504945,1011,609,up,1,left,3,1,P1_TARGET,1,"{""hold_ms"": 99.144}"
2026-02-27_164756,5455.504984,1011,609,move,0,,3,,,,{}
2026-02-27_164756,5455.519748,1011,609,move,0,,3,,,,{}
2026-02-27_164756,5455.527959,1009,609,move,0,,3,,,,{}
2026-02-27_164756,5455.536341,1009,609,move,0,,3,,,,{}
2026-02-27_164756,5455.553208,1006,607,move,0,,3,,,,{}
2026-02-27_164756,5455.570207,999,601,move,0,,3,,,,{}
2026-02-27_164756,5455.586177,983,587,move,0,,3,,,,{}
2026-02-27_164756,5455.60361,939,560,move,0,,3,,,,{}
2026-02-27_164756,5455.619698,889,533,move,0,,3,,,,{}
2026-02-27_164756,5455.635757,869,523,move,0,,3,,,,{}
2026-02-27_164756,5455.651258,811,493,move,0,,3,,,,{}
2026-02-27_164756,5455.666752,769,472,move,0,,3,,,,{}
2026-02-27_164756,5455.68267,720,443,move,0,,3,,,,{}
2026-02-27_164756,5455.698471,704,432,move,0,,3,,,,{}
2026-02-27_164756,5455.714178,695,425,move,0,,3,,,,{}
2026-02-27_164756,5455.729694,693,422,move,0,,3,,,,{}
2026-02-27_164756,5455.737952,691,419,move,0,,3,,,,{}
2026-02-27_164756,5455.746044,691,419,move,0,,3,,,,{}
2026-02-27_164756,5455.754151,691,419,move,0,,3,,,,{}
2026-02-27_164756,5455.770658,691,417,move,0,,3,,,,{}
2026-02-27_164756,5455.786668,690,417,move,0,,3,,,,{}
2026-02-27_164756,5455.808129,690,416,move,0,,3,,,,{}
2026-02-27_164756,5455.823417,690,416,move,0,,3,,,,{}
2026-02-27_164756,5455.838596,690,416,move,0,,3,,,,{}
2026-02-27_164756,5455.854407,690,416,move,0,,3,,,,{}
2026-02-27_164756,5455.869771,690,416,move,0,,3,,,,{}
2026-02-27_164756,5455.884997,690,416,move,0,,3,,,,{}
2026-02-27_164756,5455.887292,690,416,target_spawn,1,,4,2,P1_TARGET,1,"{""label"": ""P1_TARGET"", ""size"": 46}"
2026-02-27_164756,5455.887316,690,416,down,1,left,4,0,BASE,0,{}
2026-02-27_164756,5455.900978,690,416,move,1,,4,2,P1_TARGET,1,{}
2026-02-27_164756,5455.916783,690,416,move,1,,4,2,P1_TARGET,1,{}
2026-02-27_164756,5455.932904,690,416,move,1,,4,2,P1_TARGET,1,{}
2026-02-27_164756,5455.9485,690,416,move,1,,4,2,P1_TARGET,1,{}
2026-02-27_164756,5455.964402,690,416,move,1,,4,2,P1_TARGET,1,{}
2026-02-27_164756,5455.979997,690,416,move,1,,4,2,P1_TARGET,1,{}
2026-02-27_164756,5455.995168,690,416,move,1,,4,2,P1_TARGET,1,{}
2026-02-27_164756,5455.998338,690,416,up,1,left,4,,,,"{""hold_ms"": 111.192}"
2026-02-27_164756,5456.003284,690,416,move,0,,4,2,P1_TARGET,1,{}
2026-02-27_164756,5456.011342,690,416,move,0,,4,2,P1_TARGET,1,{}
2026-02-27_164756,5456.026856,690,416,move,0,,4,2,P1_TARGET,1,{}
2026-02-27_164756,5456.042096,690,416,move,0,,4,2,P1_TARGET,1,{}
2026-02-27_164756,5456.058235,690,416,move,0,,4,2,P1_TARGET,1,{}
2026-02-27_164756,5456.073445,690,416,move,0,,4,2,P1_TARGET,1,{}
2026-02-27_164756,5456.089422,690,416,move,0,,4,2,P1_TARGET,1,{}
2026-02-27_164756,5456.104662,690,416,move,0,,4,2,P1_TARGET,1,{}
2026-02-27_164756,5456.120198,690,416,move,0,,4,2,P1_TARGET,1,{}
2026-02-27_164756,5456.136045,690,416,move,0,,4,2,P1_TARGET,1,{}
2026-02-27_164756,5456.151801,690,416,move,0,,4,2,P1_TARGET,1,{}
2026-02-27_164756,5456.168041,690,416,move,0,,4,2,P1_TARGET,1,{}
2026-02-27_164756,5456.183643,690,416,move,0,,4,2,P1_TARGET,1,{}
2026-02-27_164756,5456.198991,690,416,move,0,,4,2,P1_TARGET,1,{}
2026-02-27_164756,5456.214354,690,416,move,0,,4,2,P1_TARGET,1,{}
2026-02-27_164756,5456.229601,690,416,move,0,,4,2,P1_TARGET,1,{}
2026-02-27_164756,5456.244945,690,416,move,0,,4,2,P1_TARGET,1,{}
2026-02-27_164756,5456.253294,690,416,move,0,,4,2,P1_TARGET,1,{}
2026-02-27_164756,5456.261379,692,420,move,0,,4,2,P1_TARGET,1,{}
2026-02-27_164756,5456.271102,692,420,move,0,,4,2,P1_TARGET,1,{}
2026-02-27_164756,5456.286543,697,427,move,0,,4,2,P1_TARGET,1,{}
2026-02-27_164756,5456.303951,707,445,move,0,,4,2,P1_TARGET,1,{}
2026-02-27_164756,5456.319862,715,463,move,0,,4,2,P1_TARGET,1,{}
2026-02-27_164756,5456.336291,723,480,move,0,,4,2,P1_TARGET,1,{}
2026-02-27_164756,5456.353634,729,494,move,0,,4,2,P1_TARGET,1,{}
2026-02-27_164756,5456.369386,730,498,move,0,,4,2,P1_TARGET,1,{}
2026-02-27_164756,5456.384697,730,498,move,0,,4,2,P1_TARGET,1,{}
2026-02-27_164756,5456.399884,730,498,move,0,,4,2,P1_TARGET,1,{}
2026-02-27_164756,5456.415857,730,498,move,0,,4,2,P1_TARGET,1,{}
2026-02-27_164756,5456.43176,730,498,move,0,,4,2,P1_TARGET,1,{}
2026-02-27_164756,5456.447078,730,498,move,0,,4,2,P1_TARGET,1,{}
2026-02-27_164756,5456.462244,730,498,move,0,,4,2,P1_TARGET,1,{}
2026-02-27_164756,5456.465769,730,498,down,1,left,5,2,P1_TARGET,1,{}
2026-02-27_164756,5456.477603,730,498,move,1,,5,2,P1_TARGET,1,{}
2026-02-27_164756,5456.493116,730,498,move,1,,5,2,P1_TARGET,1,{}
2026-02-27_164756,5456.508741,730,498,move,1,,5,2,P1_TARGET,1,{}
2026-02-27_164756,5456.525143,730,498,move,1,,5,2,P1_TARGET,1,{}
2026-02-27_164756,5456.540713,730,498,move,1,,5,2,P1_TARGET,1,{}
2026-02-27_164756,5456.554364,730,498,target_end,1,,5,2,P1_TARGET,1,"{""outcome"": ""HIT""}"
2026-02-27_164756,5456.554534,730,498,up,1,left,5,2,P1_TARGET,1,"{""hold_ms"": 88.458}"
2026-02-27_164756,5456.55457,730,498,move,0,,5,,,,{}
2026-02-27_164756,5456.571355,730,498,move,0,,5,,,,{}
2026-02-27_164756,5456.587341,730,498,move,0,,5,,,,{}
2026-02-27_164756,5456.60359,730,498,move,0,,5,,,,{}
2026-02-27_164756,5456.618694,730,498,move,0,,5,,,,{}
2026-02-27_164756,5456.633788,730,498,move,0,,5,,,,{}
2026-02-27_164756,5456.649908,730,498,move,0,,5,,,,{}
2026-02-27_164756,5456.665845,730,498,move,0,,5,,,,{}
2026-02-27_164756,5456.68114,730,496,move,0,,5,,,,{}
2026-02-27_164756,5456.696318,729,492,move,0,,5,,,,{}
2026-02-27_164756,5456.704389,727,484,move,0,,5,,,,{}
2026-02-27_164756,5456.712915,727,484,move,0,,5,,,,{}
2026-02-27_164756,5456.720962,724,476,move,0,,5,,,,{}
2026-02-27_164756,5456.736583,724,476,move,0,,5,,,,{}
2026-02-27_164756,5456.752129,720,467,move,0,,5,,,,{}
2026-02-27_164756,5456.768806,719,461,move,0,,5,,,,{}
2026-02-27_164756,5456.785353,717,457,move,0,,5,,,,{}
2026-02-27_164756,5456.802048,715,449,move,0,,5,,,,{}
2026-02-27_164756,5456.818678,714,447,move,0,,5,,,,{}
2026-02-27_164756,5456.835756,713,440,move,0,,5,,,,{}
2026-02-27_164756,5456.852204,711,434,move,0,,5,,,,{}
2026-02-27_164756,5456.867762,710,429,move,0,,5,,,,{}
2026-02-27_164756,5456.882806,710,429,move,0,,5,,,,{}
2026-02-27_164756,5456.884324,710,429,target_spawn,1,,6,3,P1_TARGET,1,"{""label"": ""P1_TARGET"", ""size"": 46}"
2026-02-27_164756,5456.884348,710,429,down,1,left,6,0,BASE,0,{}
2026-02-27_164756,5456.898565,710,429,move,1,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5456.914171,710,429,move,1,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5456.929562,710,429,move,1,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5456.945506,710,429,move,1,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5456.960901,710,429,move,1,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5456.976686,710,429,move,1,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5456.988452,710,429,up,1,left,6,,,,"{""hold_ms"": 104.268}"
2026-02-27_164756,5456.988501,710,429,move,0,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5457.008115,710,429,move,0,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5457.02384,710,429,move,0,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5457.039812,710,429,move,0,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5457.055966,710,429,move,0,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5457.071238,710,429,move,0,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5457.087449,710,429,move,0,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5457.103381,710,430,move,0,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5457.119274,710,432,move,0,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5457.135019,709,434,move,0,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5457.150646,707,436,move,0,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5457.166092,702,441,move,0,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5457.18159,697,447,move,0,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5457.197311,688,462,move,0,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5457.212862,681,475,move,0,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5457.228418,661,506,move,0,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5457.237277,661,506,move,0,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5457.245343,646,522,move,0,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5457.253397,638,530,move,0,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5457.268893,638,530,move,0,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5457.28655,621,545,move,0,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5457.304397,608,560,move,0,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5457.318747,599,570,move,0,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5457.336737,592,581,move,0,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5457.352646,587,591,move,0,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5457.368048,583,596,move,0,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5457.384025,571,605,move,0,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5457.399933,562,610,move,0,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5457.415036,556,614,move,0,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5457.430607,548,617,move,0,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5457.446313,541,620,move,0,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5457.462361,529,626,move,0,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5457.477743,524,628,move,0,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5457.485827,520,629,move,0,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5457.502016,520,629,move,0,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5457.521365,515,629,move,0,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5457.539196,511,630,move,0,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5457.552785,511,630,move,0,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5457.570788,510,630,move,0,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5457.586424,510,630,move,0,,6,3,P1_TARGET,1,{}
2026-02-27_164756,5457.588325,510,630,down,1,left,7,3,P1_TARGET,1,{}
2026-02-27_164756,5457.601558,510,630,move,1,,7,3,P1_TARGET,1,{}
2026-02-27_164756,5457.616765,510,630,move,1,,7,3,P1_TARGET,1,{}
2026-02-27_164756,5457.63204,510,630,move,1,,7,3,P1_TARGET,1,{}
2026-02-27_164756,5457.648183,510,630,move,1,,7,3,P1_TARGET,1,{}
2026-02-27_164756,5457.663782,510,630,move,1,,7,3,P1_TARGET,1,{}
2026-02-27_164756,5457.670982,510,630,target_end,1,,7,3,P1_TARGET,1,"{""outcome"": ""HIT""}"
2026-02-27_164756,5457.671158,510,630,up,1,left,7,3,P1_TARGET,1,"{""hold_ms"": 82.51}"
2026-02-27_164756,5457.671844,510,630,move,0,,7,,,,{}
2026-02-27_164756,5457.679898,510,630,move,0,,7,,,,{}
2026-02-27_164756,5457.694488,510,630,move,0,,7,,,,{}
2026-02-27_164756,5457.70293,510,630,move,0,,7,,,,{}
2026-02-27_164756,5457.711917,511,630,move,0,,7,,,,{}
2026-02-27_164756,5457.719976,515,628,move,0,,7,,,,{}
2026-02-27_164756,5457.73569,515,628,move,0,,7,,,,{}
2026-02-27_164756,5457.752662,520,622,move,0,,7,,,,{}
2026-02-27_164756,5457.770244,530,612,move,0,,7,,,,{}
2026-02-27_164756,5457.785407,547,591,move,0,,7,,,,{}
2026-02-27_164756,5457.801747,576,563,move,0,,7,,,,{}
2026-02-27_164756,5457.818547,602,536,move,0,,7,,,,{}
2026-02-27_164756,5457.833925,632,506,move,0,,7,,,,{}
2026-02-27_164756,5457.849896,644,494,move,0,,7,,,,{}
2026-02-27_164756,5457.865245,660,482,move,0,,7,,,,{}
2026-02-27_164756,5457.881004,667,474,move,0,,7,,,,{}
2026-02-27_164756,5457.896219,670,471,move,0,,7,,,,{}
2026-02-27_164756,5457.911562,673,466,move,0,,7,,,,{}
2026-02-27_164756,5457.927666,677,460,move,0,,7,,,,{}
2026-02-27_164756,5457.935736,681,455,move,0,,7,,,,{}
2026-02-27_164756,5457.943792,681,455,move,0,,7,,,,{}
2026-02-27_164756,5457.951854,683,452,move,0,,7,,,,{}
2026-02-27_164756,5457.961348,683,452,move,0,,7,,,,{}
2026-02-27_164756,5457.969398,687,446,move,0,,7,,,,{}
2026-02-27_164756,5457.984982,687,446,move,0,,7,,,,{}
2026-02-27_164756,5458.001975,690,441,move,0,,7,,,,{}
2026-02-27_164756,5458.018592,691,440,move,0,,7,,,,{}
2026-02-27_164756,5458.035035,692,439,move,0,,7,,,,{}
2026-02-27_164756,5458.052046,693,438,move,0,,7,,,,{}
2026-02-27_164756,5458.069119,694,435,move,0,,7,,,,{}
2026-02-27_164756,5458.084402,696,434,move,0,,7,,,,{}
2026-02-27_164756,5458.098511,696,434,target_spawn,1,,8,4,P1_TARGET,1,"{""label"": ""P1_TARGET"", ""size"": 46}"
2026-02-27_164756,5458.098535,696,434,down,1,left,8,0,BASE,0,{}
2026-02-27_164756,5458.098569,696,434,move,1,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.115146,696,434,move,1,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.130287,697,434,move,1,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.145648,699,434,move,1,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.160816,699,433,move,1,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.176135,699,433,move,1,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.191559,699,433,move,1,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.203222,699,433,up,1,left,8,,,,"{""hold_ms"": 104.846}"
2026-02-27_164756,5458.203265,699,433,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.223357,699,433,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.238826,699,433,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.253979,699,433,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.269598,699,433,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.285274,699,433,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.301047,699,433,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.316489,699,433,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.332366,699,433,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.34754,699,433,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.362838,699,433,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.370902,699,434,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.378983,699,434,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.387062,699,435,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.40243,699,435,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.420678,700,436,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.43597,713,435,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.451944,726,432,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.469138,770,421,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.485361,830,410,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.501804,895,400,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.518014,1020,387,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.533208,1067,384,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.548398,1112,379,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.564486,1143,379,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.580685,1167,376,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.595887,1176,375,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.611108,1180,373,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.626928,1181,373,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.642989,1181,373,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.658924,1181,373,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.66825,1181,373,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.685138,1183,373,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.702225,1191,370,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.71927,1197,368,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.736795,1205,363,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.751306,1212,356,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.767956,1213,352,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.783805,1214,348,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.7994,1214,344,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.815401,1214,338,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.83217,1212,331,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.846905,1211,327,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.862177,1210,325,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.87025,1210,324,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.878316,1210,324,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.886365,1208,323,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.902922,1208,323,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.918608,1207,322,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.935372,1206,321,move,0,,8,4,P1_TARGET,1,{}
2026-02-27_164756,5458.954044,1205,320,down,1,left,9,4,P1_TARGET,1,{}
2026-02-27_164756,5458.954093,1205,320,move,1,,9,4,P1_TARGET,1,{}
2026-02-27_164756,5458.971522,1205,320,move,1,,9,4,P1_TARGET,1,{}
2026-02-27_164756,5458.987561,1205,320,move,1,,9,4,P1_TARGET,1,{}
2026-02-27_164756,5459.003011,1205,320,move,1,,9,4,P1_TARGET,1,{}
2026-02-27_164756,5459.018473,1205,320,move,1,,9,4,P1_TARGET,1,{}
2026-02-27_164756,5459.033829,1205,320,move,1,,9,4,P1_TARGET,1,{}
2026-02-27_164756,5459.049078,1205,320,move,1,,9,4,P1_TARGET,1,{}
2026-02-27_164756,5459.064722,1205,320,move,1,,9,4,P1_TARGET,1,{}
2026-02-27_164756,5459.074163,1205,320,target_end,1,,9,4,P1_TARGET,1,"{""outcome"": ""HIT""}"
2026-02-27_164756,5459.074325,1205,320,up,1,left,9,4,P1_TARGET,1,"{""hold_ms"": 119.945}"
2026-02-27_164756,5459.074361,1205,320,move,0,,9,,,,{}
2026-02-27_164756,5459.096357,1205,320,move,0,,9,,,,{}
2026-02-27_164756,5459.11243,1205,320,move,0,,9,,,,{}
2026-02-27_164756,5459.1283,1205,320,move,0,,9,,,,{}
2026-02-27_164756,5459.136375,1202,320,move,0,,9,,,,{}
